d5054ff5-35db-4c78-9d22-ee3ba93ee193,Sportsman Marina,,,,36.6110517,-81.9947428,a18468bb-761a-4f2e-b59e-b650e6fb450b,2021-04-12 17:21:47.067752,2021-04-12 19:20:29.853366,t
5e5dc07b-960c-4fde-ba81-d1036bc1644e,Willow Grove Marina,,,,36.586786,-85.3426945,b8c298cf-fd48-4c21-b10b-a1286b94e5b3,2021-04-12 17:21:47.059282,2021-04-12 19:20:29.855191,t
28378229-05bf-4940-bcea-69b2259cfe1d,Bo's Landing,,,,36.3673327,-89.43165859999999,9ed39de2-7549-4692-aa69-ec0e99490b6d,2021-04-12 17:21:47.081459,2021-04-12 19:20:29.856674,t
d08dbfe1-6fa0-4996-af2f-f5a16e21cfe0,Hidden Harbor Marina,,,,36.0210166,-85.8227716,485840c3-b840-477a-9a8b-68994b88c22a,2021-04-12 17:21:47.112747,2021-04-12 19:20:29.858395,t
9b7fde51-072f-4d7a-ad30-a416c12c6c3c,Lighthouse Marina,,,,35.977387,-83.4852032,a2e6dd19-7cf4-45b1-88e2-93ce0d2fd032,2021-04-12 17:21:47.129618,2021-04-12 19:20:29.860333,t
cf61d8f3-bb17-48aa-853b-d3c8e4427710,Fort Loudin Marina,,,,35.7966688,-84.2366883,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.133479,2021-04-12 19:20:29.862042,t
223438bb-0daa-4f16-85d1-2f61ca2c2b1b,Tim's Ford State Park,,,,35.2181617,-86.2537318,53db735f-3d42-4829-87b3-d86c657e4a57,2021-04-12 17:21:47.132562,2021-04-12 19:20:29.863508,t
763fddac-b71c-48c5-8bb2-bc7aaea02cac,Stardust Marina,,,,36.2666908,-84.01858059999999,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.178584,2021-04-12 19:20:29.865062,t
e2b42079-e996-45f8-a287-ff87882eea46,Carefree Boat Club,,,,36.4195599,-82.4041222,3b5951aa-e478-4d23-ac19-3483eadf9a5d,2021-04-12 17:21:47.184983,2021-04-12 19:20:29.866515,t
8023143a-15cc-4d4c-a17e-da11abac8782,Fate Sanders Marina,,,,36.041942,-86.490808,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.197819,2021-04-12 19:20:29.86806,t
56f60c7f-2aee-4082-9161-33508c26f93e,Painter Creek Marina,,,,36.5843741,-82.0420255,a18468bb-761a-4f2e-b59e-b650e6fb450b,2021-04-12 17:21:47.223734,2021-04-12 19:20:29.869565,t
f1bf3b70-9f22-4ec2-b542-425297f5016e,Firelake Boat Ramp,,,,35.4455318,-86.1794772,5bcdae38-b613-4f01-ad1e-7d804496ac70,2021-04-12 17:21:47.230678,2021-04-12 19:20:29.87105,t
0b9efeab-fb65-4c62-8280-0c05c440095e,Twin Creeks Marina,,,,35.1937869,-86.13115739999999,53db735f-3d42-4829-87b3-d86c657e4a57,2021-04-12 17:21:47.308189,2021-04-12 19:20:29.874074,t
83957d26-b95b-4730-8699-717ed8803035,Mountain Lake Marina,,,,36.2596984,-84.14747090000002,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.327392,2021-04-12 19:20:29.875589,t
380e2ef4-1fc6-4d9a-82fd-5c7db0de7820,Louisville Marina,,,,35.8226992,-84.0391489,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.48882,2021-04-12 19:20:29.877146,t
ef740acc-c003-4730-924f-99782a086637,Serenity Cove Marina,,,,36.3846861,-82.3597573,3b5951aa-e478-4d23-ac19-3483eadf9a5d,2021-04-12 17:21:47.368672,2021-04-12 19:20:29.878638,t
5034a3e6-7f15-4044-8915-19f64ca1053a,Blue Turtle Bay Marina,,,,36.2519141,-86.63893569999999,adfc4e74-fee1-44a1-9536-3f740177bebc,2021-04-12 17:21:47.392234,2021-04-12 19:20:29.880061,t
3ed2288c-e757-4013-bea2-0b853479614f,Waterside Marina,,,,36.242741,-83.9817427,cd47c8b1-5b38-437b-a04f-422ca1f9d5c2,2021-04-12 17:21:47.419187,2021-04-12 19:20:29.881548,t
919315d9-dc35-4834-a89b-4043230c41b2,Concord Marina,,,,35.8654401,-84.1300433,12c07f52-ff6d-46a3-8870-afed1d04a958,2021-04-12 17:21:47.425505,2021-04-12 19:20:29.882979,t
